emp_length,annual_income,debt_to_income,annual_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_amount,term,interest_rate,installment,grade,default,is_joint_app,ever_delinquent,ever_90d_late,loan_income_ratio,installment_to_income,credit_utilization_rate,credit_age,homeownership_OWN,homeownership_RENT,verified_income_Source Verified,verified_income_Verified,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_small_business,loan_purpose_vacation,application_type_joint,verification_income_joint_Not Verified,verification_income_joint_Source Verified,verification_income_joint_Verified,initial_listing_status_whole,disbursement_method_DirectPay
3.0,75000.0,10.61,0.0,0.0,0,30.0,1998,4,61,13,260167,255023,0,0,999.0,0,1070,10,13,4.0,13,0.0,0,2,5700,10,3,3,0,96.5,0,0,9000,36,17.09,321.28,4,1,0,1,0,0.12,0.004283733333333333,0.9802280842689504,26,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.0,45000.0,28.45,0.0,0.0,0,38.0,2005,0,18,7,174642,49575,0,0,999.0,0,0,2,3,17.0,7,0.0,0,3,33700,5,3,3,5,88.9,0,0,12000,60,11.98,266.82,2,0,0,1,0,0.26666666666666666,0.005929333333333333,0.283866423884289,19,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,90000.0,18.87,0.0,0.0,1,11.0,2002,1,18,15,161272,23769,0,0,999.0,0,0,3,5,0.0,15,0.0,0,4,117500,12,12,4,0,100.0,0,0,30000,36,12.61,1005.2,3,1,0,1,0,0.3333333333333333,0.01116888888888889,0.14738454288407163,22,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.0,98000.0,31.73,0.0,0.0,0,999.0,1998,3,28,15,319551,108496,0,0,999.0,0,0,5,2,9.0,15,0.0,0,5,39000,10,9,6,3,100.0,0,0,29400,60,24.85,860.35,5,0,0,0,0,0.3,0.008779081632653061,0.3395263979771617,26,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,100000.0,18.0,0.0,0.0,0,25.0,2008,2,25,10,320952,65989,0,0,999.0,0,0,5,3,8.0,10,0.0,0,3,12500,7,4,3,1,92.0,0,0,40000,60,15.05,952.65,3,1,0,1,0,0.4,0.0095265,0.20560395323911362,16,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,92000.0,26.56,144000.0,19.11,2,12.0,2000,3,12,9,222761,70952,0,0,16.0,0,0,5,3,1.0,9,0.0,0,2,8400,4,3,2,1,100.0,0,0,7000,36,13.59,237.86,3,1,1,1,1,0.07608695652173914,0.002585434782608696,0.31851176821795557,24,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
10.0,83000.0,16.98,0.0,0.0,0,999.0,2001,5,20,11,156200,24254,0,0,999.0,0,0,1,7,1.0,11,0.0,0,9,116200,14,10,8,2,100.0,0,0,35000,36,30.94,1503.89,7,1,0,0,0,0.42168674698795183,0.018119156626506025,0.1552752880921895,23,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.0,185000.0,23.77,0.0,0.0,0,999.0,1992,3,31,15,612835,118058,0,0,999.0,0,0,4,5,2.0,15,0.0,0,3,32000,17,9,9,3,100.0,0,0,35000,60,18.06,889.92,4,1,0,0,0,0.1891891891891892,0.004810378378378378,0.1926423915083179,32,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,45000.0,30.93,0.0,0.0,0,999.0,2006,1,18,11,83242,46284,0,0,999.0,0,0,1,7,12.0,11,0.0,0,3,52000,15,10,4,0,100.0,0,0,30000,60,26.77,911.95,5,0,0,0,0,0.6666666666666666,0.020265555555555557,0.5560173950649913,18,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,35000.0,3.98,0.0,0.0,0,999.0,2014,5,8,6,20000,2421,0,0,999.0,0,0,0,4,4.0,6,0.0,0,3,11000,8,6,4,0,100.0,0,0,3200,36,14.08,109.5,3,0,0,0,0,0.09142857142857143,0.0031285714285714285,0.12105,10,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,125000.0,16.2,0.0,0.0,1,11.0,1998,3,27,4,93926,63019,0,0,73.0,0,0,2,8,2.0,4,0.0,0,0,2500,15,1,0,2,88.5,0,0,30000,60,26.3,903.55,5,0,0,1,1,0.24,0.007228399999999999,0.6709430828524583,26,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,35000.0,14.61,0.0,0.0,0,999.0,2010,0,23,13,80400,32824,0,0,999.0,0,0,9,1,999.0,13,0.0,0,1,33500,10,4,1,0,100.0,0,0,10000,36,6.08,304.59,1,0,0,0,0,0.2857142857142857,0.008702571428571428,0.4082587064676617,14,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,51000.0,20.66,0.0,0.0,0,999.0,2001,1,21,9,221695,30835,0,0,999.0,0,0,2,4,4.0,9,0.0,0,5,24100,10,6,6,1,100.0,0,0,20000,36,6.72,614.99,1,1,0,0,0,0.39215686274509803,0.012058627450980393,0.13908748505830082,23,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,37183.56,18.24,95797.96,22.17,0,999.0,1998,2,14,7,54946,21231,0,0,999.0,0,0,2,2,0.0,7,0.0,0,3,37400,9,5,4,0,100.0,0,0,27500,60,15.05,654.95,3,1,1,0,0,0.7395741558903989,0.017613967032742428,0.38639755396207187,26,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.0,40000.0,16.53,0.0,0.0,0,999.0,2009,2,15,6,60437,63252,0,0,999.0,0,698,3,2,6.0,6,0.0,0,2,5000,4,3,2,0,100.0,0,0,2500,36,11.99,83.03,2,0,0,0,0,0.0625,0.00207575,1.0465774277346658,15,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,143000.0,29.31,0.0,0.0,0,999.0,1998,3,28,12,677151,116640,0,0,999.0,0,0,3,2,1.0,12,0.0,0,7,121200,17,8,7,1,100.0,0,0,20000,36,10.42,649.3,2,1,0,0,0,0.13986013986013987,0.00454055944055944,0.17225109318305665,26,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.0,140000.0,17.35,0.0,0.0,0,60.0,1998,10,43,26,617072,79804,0,0,60.0,0,0,4,11,1.0,26,0.0,0,10,148100,27,20,10,2,97.6,0,0,19425,60,12.62,438.21,3,0,0,1,1,0.13875,0.0031300714285714282,0.1293268856794669,26,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
3.0,81000.0,13.74,0.0,0.0,0,999.0,2014,1,10,9,48080,18382,0,0,999.0,0,0,2,6,6.0,9,0.0,0,3,17000,7,7,3,0,100.0,0,0,16000,36,12.62,536.18,3,0,0,0,0,0.19753086419753085,0.0066195061728395056,0.38232113144758734,10,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,150000.0,13.89,225500.0,11.41,0,43.0,1999,12,24,12,134920,114997,0,2,50.0,0,0,3,9,1.0,12,0.0,0,3,5600,12,9,7,0,66.7,0,2,10000,36,12.62,335.12,3,1,1,1,1,0.06666666666666667,0.0022341333333333333,0.8523347168692559,25,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6.0,63000.0,30.0,0.0,0.0,0,32.0,2001,1,25,16,314313,98611,0,0,34.0,0,52,3,8,7.0,16,0.0,0,3,37600,20,12,3,2,76.0,0,0,20000,60,21.85,550.68,4,1,0,1,1,0.31746031746031744,0.00874095238095238,0.31373503482197684,23,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,28000.0,0.0,0.0,0.0,0,999.0,2000,0,4,0,0,0,0,0,999.0,0,0,0,0,20.0,0,0.0,0,0,0,2,0,0,0,100.0,0,0,2500,36,21.85,95.29,4,1,0,0,0,0.08928571428571429,0.003403214285714286,0.3267202403498502,24,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1.0,100000.0,12.59,0.0,0.0,0,24.0,2013,8,13,11,59211,47055,0,0,999.0,0,0,1,5,4.0,11,0.0,0,5,11600,11,10,9,0,92.3,0,0,13000,60,10.91,282.07,2,1,0,1,0,0.13,0.0028206999999999998,0.7947003090641942,11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.0,50000.0,7.24,0.0,0.0,0,999.0,2010,0,13,9,45972,15227,0,0,999.0,0,0,1,4,999.0,9,0.0,0,3,29800,10,7,3,0,100.0,0,0,5000,36,7.97,156.62,1,0,0,0,0,0.1,0.0031324,0.33122335334551467,14,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,240000.0,3.77,0.0,0.0,3,7.0,1989,1,28,11,779847,111239,0,0,39.0,0,0,0,1,8.0,11,0.0,0,4,22700,15,7,5,9,70.4,0,0,21000,60,12.61,473.64,3,1,0,1,1,0.0875,0.0019735,0.14264208235718032,35,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.0,90000.0,22.17,0.0,0.0,2,5.0,1993,8,30,17,341648,50585,0,0,35.0,0,0,2,4,1.0,17,0.0,0,7,11200,19,14,12,3,93.3,0,0,20000,36,15.04,693.7,3,0,0,1,1,0.2222222222222222,0.007707777777777779,0.14806174776378025,31,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.0,28000.0,6.73,0.0,0.0,1,4.0,2005,1,30,9,32300,6199,0,0,999.0,0,0,0,3,4.0,9,0.0,0,1,14000,28,9,4,1,96.7,0,0,15600,60,16.01,379.45,3,0,0,1,0,0.5571428571428572,0.013551785714285714,0.19191950464396285,19,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
10.0,58000.0,15.09,0.0,0.0,0,999.0,1989,3,11,6,40819,22278,0,0,999.0,0,1460,1,5,8.0,6,0.0,0,3,10500,7,5,4,1,100.0,0,0,12000,36,16.02,422.01,3,0,0,0,0,0.20689655172413793,0.00727603448275862,0.5457752517210123,35,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.0,41600.0,16.44,0.0,0.0,0,999.0,2009,2,10,7,37461,26434,0,0,999.0,0,0,2,5,1.0,7,0.0,0,3,18000,6,5,3,0,100.0,0,0,3000,36,19.03,110.02,4,0,0,0,0,0.07211538461538461,0.0026447115384615385,0.7056405328208003,15,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
10.0,59142.0,8.79,0.0,0.0,0,999.0,2005,7,20,6,366262,18237,0,1,999.0,0,0,1,0,0.0,6,0.0,0,1,3000,10,4,2,3,100.0,0,1,10000,36,7.35,310.38,1,0,0,0,0,0.16908457610496772,0.005248047073145987,0.04979222523767139,19,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,140000.0,11.5,198000.0,17.93,0,999.0,1989,0,18,8,314237,50692,0,0,999.0,0,0,2,2,17.0,8,0.0,0,3,38900,8,5,5,3,100.0,0,0,30000,36,7.35,931.13,1,1,1,0,0,0.21428571428571427,0.0066509285714285715,0.16131773152111303,35,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7.0,50000.0,9.7,0.0,0.0,0,999.0,2000,1,17,11,100476,4000,0,0,999.0,0,0,1,2,2.0,11,0.0,0,2,70600,14,10,3,0,100.0,0,0,40000,60,10.42,858.18,2,0,0,0,0,0.8,0.017163599999999998,0.03981050201043035,24,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,60000.0,11.52,0.0,0.0,0,45.0,1994,1,22,11,165569,24797,0,0,999.0,0,0,2,5,10.0,11,0.0,0,3,17200,6,6,5,3,90.9,0,0,12000,60,15.04,285.74,3,0,0,1,0,0.2,0.004762333333333334,0.14976837451455285,30,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,165000.0,14.2,0.0,0.0,0,31.0,2002,2,30,17,424516,131464,0,0,999.0,0,0,6,6,10.0,17,0.0,0,8,8500,9,8,8,3,65.4,0,0,30000,36,19.42,1106.07,4,0,0,1,0,0.18181818181818182,0.006703454545454545,0.30967972938593596,22,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,95000.0,23.02,0.0,0.0,0,75.0,2000,2,23,12,436250,78706,0,0,999.0,0,0,2,8,5.0,12,0.0,0,4,42400,13,9,5,5,95.7,0,0,6400,36,14.08,218.99,3,0,0,1,0,0.06736842105263158,0.0023051578947368423,0.18041489971346705,24,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,86000.0,10.75,0.0,0.0,0,999.0,2006,0,14,8,222200,24722,0,0,999.0,0,0,0,4,15.0,8,0.0,0,4,24600,7,7,6,2,100.0,0,0,25000,36,11.99,830.24,2,0,0,0,0,0.29069767441860467,0.009653953488372093,0.11126012601260125,18,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,72000.0,27.07,0.0,0.0,0,999.0,1995,20,14,7,104106,91377,0,0,999.0,0,0,4,6,0.0,7,0.0,0,1,13700,7,3,1,1,100.0,0,0,30000,36,17.47,1076.62,4,1,0,0,0,0.4166666666666667,0.014953055555555555,0.8777303901792404,29,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,54000.0,9.78,0.0,0.0,0,24.0,2010,0,27,13,54161,38531,0,0,55.0,0,0,7,12,15.0,13,0.0,0,2,15000,14,6,3,1,85.2,0,0,10000,36,14.08,342.17,3,0,0,1,1,0.18518518518518517,0.006336481481481482,0.7114159635161832,14,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
10.0,100000.0,14.29,0.0,0.0,0,46.0,2000,1,24,12,295050,72409,0,0,999.0,0,0,2,7,1.0,12,0.0,0,3,83900,14,8,3,3,95.8,0,0,40000,36,10.42,1298.59,2,1,0,1,0,0.4,0.0129859,0.24541264192509743,24,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,40000.0,3.27,0.0,0.0,1,3.0,1999,1,11,8,16468,7540,0,0,11.0,0,737,0,4,2.0,8,0.0,0,2,11200,8,7,4,0,90.9,0,0,10000,60,21.85,275.34,4,0,0,1,1,0.25,0.006883499999999999,0.4578576633470974,25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,150000.0,11.62,0.0,0.0,0,999.0,1999,5,28,13,407664,84911,0,0,999.0,0,0,1,8,0.0,12,0.0,0,8,92500,17,10,6,1,100.0,0,0,35000,36,29.69,1479.87,6,1,0,0,0,0.23333333333333334,0.0098658,0.20828672632363907,25,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,32000.0,1.28,61000.0,15.62,0,999.0,2001,0,8,3,154909,1208,0,0,999.0,0,0,0,0,21.0,3,0.0,0,1,2600,5,2,1,2,100.0,0,0,7000,36,7.96,219.23,1,1,1,0,0,0.21875,0.006850937499999999,0.0077981266420931,23,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
7.0,33000.0,15.67,0.0,0.0,0,52.0,2003,0,13,6,22900,13423,0,0,58.0,0,0,1,1,999.0,6,0.0,0,2,8300,8,5,3,0,91.7,0,0,15000,60,26.3,451.78,5,1,0,1,1,0.45454545454545453,0.01369030303030303,0.5861572052401747,21,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,43492.8,6.18,0.0,0.0,0,999.0,2014,2,10,5,15225,3340,0,0,999.0,0,695,1,7,7.0,5,0.0,0,1,7800,8,4,1,0,100.0,0,0,6025,36,7.34,186.98,1,0,0,0,0,0.138528676010742,0.004299102380164073,0.219376026272578,10,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,29300.0,54.81,114300.0,26.04,1,23.0,2006,2,16,9,85649,46677,0,0,999.0,0,500,3,3,4.0,9,0.0,0,1,6800,10,6,1,0,93.8,0,0,11000,36,13.59,373.77,3,0,1,1,0,0.37542662116040953,0.012756655290102389,0.5449800931709652,18,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6.0,185000.0,8.09,0.0,0.0,0,999.0,1999,9,35,16,609847,37951,0,0,999.0,0,0,3,8,4.0,16,0.0,0,1,72900,29,12,2,1,96.6,0,0,40000,60,7.35,798.67,1,1,0,0,0,0.21621621621621623,0.004317135135135135,0.06223036269752905,25,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,55000.0,23.91,102000.0,27.47,0,999.0,2007,3,33,20,305338,40906,0,1,999.0,0,0,1,7,2.0,20,0.0,0,5,33100,25,18,8,3,100.0,0,1,16000,60,14.08,372.96,3,0,1,0,0,0.2909090909090909,0.0067810909090909085,0.13396956815070513,17,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
10.0,70000.0,11.96,0.0,0.0,0,999.0,2000,0,17,8,190300,26843,0,0,999.0,0,0,0,4,22.0,8,0.0,0,4,25800,12,7,7,3,100.0,0,0,15000,60,13.59,345.85,3,0,0,0,0,0.21428571428571427,0.004940714285714286,0.14105622700998424,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,40000.0,3.31,0.0,0.0,0,39.0,2006,0,13,7,8600,2568,0,0,73.0,0,4591,0,1,999.0,7,0.0,0,2,5900,12,7,2,0,61.5,0,0,30000,60,21.45,819.22,4,0,0,1,1,0.75,0.020480500000000002,0.2986046511627907,18,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1.0,40000.0,24.66,0.0,0.0,1,9.0,1995,1,28,24,70600,48363,0,0,999.0,0,0,12,11,11.0,24,0.0,0,8,29800,16,12,8,0,93.0,0,0,8000,36,9.93,257.88,2,1,0,1,0,0.2,0.006447,0.685028328611898,29,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,65918.0,16.54,0.0,0.0,0,43.0,2004,3,32,16,58589,40219,0,0,43.0,0,1556,1,16,3.0,16,0.0,0,5,4900,25,15,8,0,93.8,0,0,4000,36,15.04,138.74,3,0,0,1,1,0.06068145271397797,0.0021047361873843262,0.6864599156838315,20,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.0,60000.0,26.32,0.0,0.0,0,41.0,2006,1,23,10,55419,36085,0,0,999.0,0,0,3,4,12.0,10,0.0,0,3,9000,16,7,6,0,87.0,0,0,12000,36,16.02,422.01,3,0,0,1,0,0.2,0.0070335,0.6511304787166856,18,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,160000.0,9.26,0.0,0.0,3,22.0,2003,3,13,11,173547,140118,0,0,23.0,0,924,6,6,0.0,11,0.0,0,4,17100,6,5,4,0,69.2,0,0,12000,60,25.82,358.01,5,0,0,1,1,0.075,0.0022375625,0.8073778284845028,21,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,38000.0,15.13,0.0,0.0,0,999.0,2001,6,11,8,25138,21457,0,0,999.0,0,0,1,7,0.0,8,0.0,0,4,4300,9,7,5,0,100.0,0,0,3000,36,15.05,104.07,3,0,0,0,0,0.07894736842105263,0.0027386842105263155,0.8535683029676188,23,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,152000.0,15.95,0.0,0.0,0,999.0,2004,1,16,6,321662,58562,0,0,999.0,0,0,2,2,11.0,6,0.0,0,2,47000,5,2,2,6,100.0,0,0,21925,36,10.91,716.87,2,1,0,0,0,0.14424342105263158,0.00471625,0.18206067238281176,20,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,77000.0,19.95,0.0,0.0,0,999.0,1999,7,62,19,180433,33209,0,0,999.0,0,995,4,11,0.0,19,0.0,0,2,28500,33,14,4,3,100.0,0,0,10000,36,7.35,310.38,1,0,0,0,0,0.12987012987012986,0.004030909090909091,0.18405169786014752,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,100000.0,19.34,0.0,0.0,0,46.0,2002,2,19,17,75176,38767,0,0,999.0,0,327,3,6,6.0,17,0.0,0,8,17200,14,14,11,0,88.2,0,0,10000,36,13.59,339.79,3,0,0,1,0,0.1,0.0033979,0.515683196764925,22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,56000.0,17.55,0.0,0.0,0,999.0,2003,5,18,12,55201,45651,0,0,999.0,0,0,1,5,1.0,12,0.0,0,6,13900,12,11,6,0,100.0,0,0,15000,60,14.08,349.65,3,0,0,0,0,0.26785714285714285,0.006243749999999999,0.8269958877556566,21,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,55000.0,18.13,0.0,0.0,0,999.0,2010,1,10,9,65847,41101,0,0,999.0,0,0,7,1,3.0,9,0.0,0,1,13500,3,2,1,0,100.0,0,0,1800,36,7.35,55.87,1,0,0,0,0,0.03272727272727273,0.0010158181818181818,0.624189408780962,14,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,75000.0,10.19,0.0,0.0,0,69.0,2004,0,9,4,32200,22582,0,0,69.0,0,0,0,4,999.0,4,0.0,0,2,7200,8,4,3,1,77.8,0,0,22000,36,6.71,676.39,1,0,0,1,1,0.29333333333333333,0.009018533333333334,0.701304347826087,20,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10.0,55000.0,8.79,0.0,0.0,0,999.0,2007,3,15,4,350836,15284,0,0,999.0,0,0,1,2,3.0,4,0.0,0,1,39500,8,2,1,3,100.0,0,0,1625,36,7.34,50.43,1,0,0,0,0,0.029545454545454545,0.000916909090909091,0.04356451447399925,17,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3.0,150000.0,3.08,0.0,0.0,0,999.0,1994,0,14,9,87606,9044,0,0,999.0,0,0,1,4,999.0,9,0.0,0,3,73000,11,8,3,0,100.0,0,0,8000,36,5.32,240.92,1,0,0,0,0,0.05333333333333334,0.0016061333333333332,0.10323493824623885,30,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.0,110000.0,19.26,0.0,0.0,1,23.0,2005,1,39,14,116736,108092,0,0,999.0,0,0,10,7,6.0,14,0.0,0,3,12800,10,4,3,0,87.2,0,0,13000,36,9.92,418.99,2,0,0,1,0,0.11818181818181818,0.003809,0.9259525767543859,19,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,57000.0,15.54,0.0,0.0,0,999.0,2003,2,39,14,59864,68115,0,0,999.0,0,0,12,3,5.0,14,0.0,0,1,11200,10,2,2,0,83.8,0,0,23400,36,14.08,800.67,3,0,0,0,0,0.4105263157894737,0.014046842105263158,1.1378290792462915,21,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,80000.0,20.5,0.0,0.0,2,23.0,2006,2,34,12,443437,272922,0,0,26.0,0,0,2,10,6.0,12,0.0,0,5,16500,19,9,8,2,76.5,0,0,25000,36,11.99,830.24,2,0,0,1,1,0.3125,0.010378,0.6154696157515047,18,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10.0,65000.0,29.51,0.0,0.0,1,17.0,2000,0,19,16,71746,60991,0,0,999.0,0,0,9,2,13.0,16,0.0,0,1,4000,9,7,4,0,94.7,0,0,4200,36,14.07,143.69,3,0,0,1,0,0.06461538461538462,0.0022106153846153847,0.8500961726089259,24,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,185220.0,12.83,0.0,0.0,1,22.0,1985,2,34,20,861686,84817,0,0,999.0,0,0,3,8,10.0,20,0.0,0,0,37600,19,14,2,5,91.2,0,0,20000,36,5.31,602.21,1,0,0,1,0,0.10797969981643452,0.0032513227513227515,0.09843144718609795,39,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
10.0,117000.0,9.99,0.0,0.0,0,999.0,1999,0,9,4,92873,76496,0,0,999.0,0,0,1,0,18.0,4,0.0,0,2,35600,4,3,2,0,100.0,0,0,27000,36,9.93,870.33,2,0,0,0,0,0.23076923076923078,0.007438717948717949,0.8236624207250762,25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
